date,day_of_week,hour,customers_per_hour,staff_working,sales_pln,is_weekend,is_holiday,weather,month,seasonal_multiplier
2024-11-05,Wtorek,18,135,12,11633.89,False,False,słonecznie,11,1.15
2024-11-05,Wtorek,19,168,17,15489.1,False,False,pochmurnie,11,1.15
2024-11-05,Wtorek,20,71,8,6210.48,False,False,pochmurnie,11,1.15
2024-11-05,Wtorek,21,68,8,6234.48,False,False,pochmurnie,11,1.15
2024-11-05,Wtorek,22,77,8,7566.02,False,False,pochmurnie,11,1.15
2024-11-05,Wtorek,23,39,6,4393.76,False,False,słonecznie,11,1.15
2024-11-06,Środa,7,38,6,4118.15,False,False,pochmurnie,11,1.15
2024-11-06,Środa,8,64,8,4634.66,False,False,deszcz,11,1.15
2024-11-06,Środa,9,88,8,7312.2,False,False,słonecznie,11,1.15
2024-11-06,Środa,10,56,6,5791.36,False,False,słonecznie,11,1.15
2024-11-06,Środa,11,71,8,7618.66,False,False,słonecznie,11,1.15
2024-11-06,Środa,12,120,10,7957.55,False,False,pochmurnie,11,1.15
2024-11-06,Środa,13,96,10,7798.48,False,False,deszcz,11,1.15
2024-11-06,Środa,14,119,10,13981.51,False,False,słonecznie,11,1.15
2024-11-06,Środa,15,123,12,12751.93,False,False,pochmurnie,11,1.15
2024-11-06,Środa,16,154,15,16834.66,False,False,pochmurnie,11,1.15
2024-11-06,Środa,17,163,15,13016.02,False,False,słonecznie,11,1.15
2024-11-06,Środa,18,191,13,20173.14,False,False,deszcz,11,1.15
2024-11-06,Środa,19,106,10,9837.52,False,False,słonecznie,11,1.15
2024-11-06,Środa,20,75,8,7559.05,False,False,pochmurnie,11,1.15
2024-11-06,Środa,21,69,8,6833.95,False,False,pochmurnie,11,1.15
2024-11-06,Środa,22,97,10,10709.99,False,False,deszcz,11,1.15
2024-11-06,Środa,23,42,4,3265.69,False,False,pochmurnie,11,1.15
2024-11-07,Czwartek,7,50,8,5130.35,False,False,deszcz,11,1.15
2024-11-07,Czwartek,8,24,4,1545.55,False,False,słonecznie,11,1.15
2024-11-07,Czwartek,9,108,12,12536.29,False,False,deszcz,11,1.15
2024-11-07,Czwartek,10,78,8,7274.71,False,False,pochmurnie,11,1.15
2024-11-07,Czwartek,11,78,8,6894.79,False,False,słonecznie,11,1.15
2024-11-07,Czwartek,12,130,12,11819.54,False,False,deszcz,11,1.15
2024-11-07,Czwartek,13,127,12,8142.36,False,False,deszcz,11,1.15
2024-11-07,Czwartek,14,127,12,15580.54,False,False,pochmurnie,11,1.15
2024-11-07,Czwartek,15,123,12,12340.37,False,False,pochmurnie,11,1.15
2024-11-07,Czwartek,16,152,15,13455.48,False,False,pochmurnie,11,1.15
2024-11-07,Czwartek,17,151,15,13992.01,False,False,słonecznie,11,1.15
2024-11-07,Czwartek,18,142,12,16036.96,False,False,pochmurnie,11,1.15
2024-11-07,Czwartek,19,146,12,15066.56,False,False,pochmurnie,11,1.15
2024-11-07,Czwartek,20,67,8,5019.8,False,False,słonecznie,11,1.15
2024-11-07,Czwartek,21,78,8,8042.69,False,False,deszcz,11,1.15
2024-11-07,Czwartek,22,61,8,3822.77,False,False,słonecznie,11,1.15
2024-11-07,Czwartek,23,34,6,3301.45,False,False,słonecznie,11,1.15
2024-11-08,Piątek,7,33,6,3484.41,False,False,słonecznie,11,1.15
2024-11-08,Piątek,8,37,8,3480.94,False,False,słonecznie,11,1.15
2024-11-08,Piątek,9,91,10,9081.06,False,False,deszcz,11,1.15
2024-11-08,Piątek,10,105,8,7643.08,False,False,słonecznie,11,1.15
2024-11-08,Piątek,11,88,8,9615.96,False,False,słonecznie,11,1.15
2024-11-08,Piątek,12,111,10,10631.89,False,False,słonecznie,11,1.15
2024-11-08,Piątek,13,103,10,6271.98,False,False,pochmurnie,11,1.15
2024-11-08,Piątek,14,77,8,7858.75,False,False,pochmurnie,11,1.15
2024-11-08,Piątek,15,126,14,16183.02,False,False,słonecznie,11,1.15
2024-11-08,Piątek,16,88,8,7803.4,False,False,pochmurnie,11,1.15
2024-11-08,Piątek,17,137,12,15039.5,False,False,słonecznie,11,1.15
2024-11-08,Piątek,18,168,13,15220.02,False,False,pochmurnie,11,1.15
2024-11-08,Piątek,19,100,10,9659.88,False,False,pochmurnie,11,1.15
2024-11-08,Piątek,20,85,8,9628.86,False,False,pochmurnie,11,1.15
2024-11-08,Piątek,21,82,8,7032.23,False,False,pochmurnie,11,1.15
2024-11-08,Piątek,22,69,8,6761.07,False,False,słonecznie,11,1.15
2024-11-08,Piątek,23,38,6,3687.12,False,False,słonecznie,11,1.15
2024-11-09,Sobota,7,78,8,7557.19,True,False,pochmurnie,11,1.15
2024-11-09,Sobota,8,62,8,6623.93,True,False,pochmurnie,11,1.15
2024-11-09,Sobota,9,121,12,15949.19,True,False,pochmurnie,11,1.15
2024-11-09,Sobota,10,135,12,13189.57,True,False,pochmurnie,11,1.15
2024-11-09,Sobota,11,144,12,14679.66,True,False,słonecznie,11,1.15
2024-11-09,Sobota,12,180,15,20025.59,True,False,pochmurnie,11,1.15
2024-11-09,Sobota,13,180,15,26899.24,True,False,pochmurnie,11,1.15
2024-11-09,Sobota,14,155,15,19830.45,True,False,słonecznie,11,1.15
2024-11-09,Sobota,15,200,15,26640.66,True,False,deszcz,11,1.15
2024-11-09,Sobota,16,243,15,25947.81,True,False,pochmurnie,11,1.15
2024-11-09,Sobota,17,198,15,18614.52,True,False,słonecznie,11,1.15
2024-11-09,Sobota,18,149,12,15959.3,True,False,słonecznie,11,1.15
2024-11-09,Sobota,19,213,15,17552.71,True,False,pochmurnie,11,1.15
2024-11-09,Sobota,20,75,8,8565.9,True,False,pochmurnie,11,1.15
2024-11-09,Sobota,21,109,10,15655.94,True,False,deszcz,11,1.15
2024-11-09,Sobota,22,114,10,15245.13,True,False,słonecznie,11,1.15
2024-11-09,Sobota,23,53,6,6176.66,True,False,słonecznie,11,1.15
2024-11-10,Niedziela,7,97,10,13807.34,True,False,deszcz,11,1.15
2024-11-10,Niedziela,8,52,6,4699.07,True,False,słonecznie,11,1.15
2024-11-10,Niedziela,9,147,12,16654.31,True,False,deszcz,11,1.15
2024-11-10,Niedziela,10,131,12,15193.64,True,False,słonecznie,11,1.15
2024-11-10,Niedziela,11,95,12,9093.3,True,False,słonecznie,11,1.15
2024-11-10,Niedziela,12,137,12,19276.27,True,False,słonecznie,11,1.15
2024-11-10,Niedziela,13,155,15,22876.02,True,False,pochmurnie,11,1.15
2024-11-10,Niedziela,14,129,12,15831.96,True,False,słonecznie,11,1.15
2024-11-10,Niedziela,15,167,13,22451.29,True,False,słonecznie,11,1.15
2024-11-10,Niedziela,16,173,15,14296.64,True,False,słonecznie,11,1.15
2024-11-10,Niedziela,17,208,15,24316.66,True,False,słonecznie,11,1.15
2024-11-10,Niedziela,18,171,15,21814.54,True,False,pochmurnie,11,1.15
2024-11-10,Niedziela,19,263,15,34187.69,True,False,deszcz,11,1.15
2024-11-10,Niedziela,20,82,8,7236.59,True,False,pochmurnie,11,1.15
2024-11-10,Niedziela,21,141,12,21385.56,True,False,deszcz,11,1.15
2024-11-10,Niedziela,22,86,8,8814.35,True,False,pochmurnie,11,1.15
2024-11-10,Niedziela,23,40,6,4573.64,True,False,słonecznie,11,1.15
2024-11-11,Poniedziałek,7,13,6,806.47,False,True,słonecznie,11,1.15
2024-11-11,Poniedziałek,8,21,4,1892.95,False,True,pochmurnie,11,1.15
2024-11-11,Poniedziałek,9,52,6,5321.41,False,True,deszcz,11,1.15
2024-11-11,Poniedziałek,10,39,6,4138.68,False,True,słonecznie,11,1.15
2024-11-11,Poniedziałek,11,38,6,2606.38,False,True,słonecznie,11,1.15
2024-11-11,Poniedziałek,12,53,6,3662.2,False,True,słonecznie,11,1.15
2024-11-11,Poniedziałek,13,33,6,2338.97,False,True,pochmurnie,11,1.15
2024-11-11,Poniedziałek,14,68,8,6181.28,False,True,słonecznie,11,1.15
2024-11-11,Poniedziałek,15,60,6,5699.67,False,True,deszcz,11,1.15
2024-11-11,Poniedziałek,16,77,8,7969.39,False,True,słonecznie,11,1.15
2024-11-11,Poniedziałek,17,65,8,6221.18,False,True,słonecznie,11,1.15
2024-11-11,Poniedziałek,18,51,6,5059.05,False,True,pochmurnie,11,1.15
2024-11-11,Poniedziałek,19,59,6,5568.87,False,True,pochmurnie,11,1.15
2024-11-11,Poniedziałek,20,25,4,2701.56,False,True,pochmurnie,11,1.15
2024-11-11,Poniedziałek,21,29,4,1951.94,False,True,słonecznie,11,1.15
2024-11-11,Poniedziałek,22,35,6,3241.43,False,True,pochmurnie,11,1.15
2024-11-11,Poniedziałek,23,24,4,1244.71,False,True,słonecznie,11,1.15
2024-11-12,Wtorek,7,35,6,1966.07,False,False,słonecznie,11,1.15
2024-11-12,Wtorek,8,53,6,3801.5,False,False,deszcz,11,1.15
2024-11-12,Wtorek,9,107,10,12440.03,False,False,deszcz,11,1.15
2024-11-12,Wtorek,10,85,8,8017.76,False,False,słonecznie,11,1.15
2024-11-12,Wtorek,11,90,8,6465.92,False,False,słonecznie,11,1.15
2024-11-12,Wtorek,12,84,8,9419.56,False,False,pochmurnie,11,1.15
2024-11-12,Wtorek,13,120,10,15421.74,False,False,słonecznie,11,1.15
2024-11-12,Wtorek,14,124,12,9801.08,False,False,deszcz,11,1.15
2024-11-12,Wtorek,15,141,12,13882.78,False,False,słonecznie,11,1.15
2024-11-12,Wtorek,16,117,10,8917.93,False,False,słonecznie,11,1.15
2024-11-12,Wtorek,17,130,12,11208.92,False,False,pochmurnie,11,1.15
2024-11-12,Wtorek,18,188,15,11794.97,False,False,słonecznie,11,1.15
2024-11-12,Wtorek,19,152,15,16163.98,False,False,słonecznie,11,1.15
2024-11-12,Wtorek,20,62,6,5694.55,False,False,pochmurnie,11,1.15
2024-11-12,Wtorek,21,74,8,7385.01,False,False,słonecznie,11,1.15
2024-11-12,Wtorek,22,54,6,4950.89,False,False,słonecznie,11,1.15
2024-11-12,Wtorek,23,34,4,3250.33,False,False,pochmurnie,11,1.15
2024-11-13,Środa,7,52,8,5096.42,False,False,słonecznie,11,1.15
2024-11-13,Środa,8,43,6,5088.1,False,False,słonecznie,11,1.15
2024-11-13,Środa,9,121,12,13637.7,False,False,deszcz,11,1.15
2024-11-13,Środa,10,57,6,5734.35,False,False,pochmurnie,11,1.15
2024-11-13,Środa,11,87,8,5178.55,False,False,słonecznie,11,1.15
2024-11-13,Środa,12,169,15,14811.82,False,False,deszcz,11,1.15
2024-11-13,Środa,13,136,12,13545.18,False,False,deszcz,11,1.15
2024-11-13,Środa,14,87,8,9415.71,False,False,pochmurnie,11,1.15
2024-11-13,Środa,15,132,12,9042.58,False,False,słonecznie,11,1.15
2024-11-13,Środa,16,119,10,10210.21,False,False,pochmurnie,11,1.15
2024-11-13,Środa,17,108,8,10218.16,False,False,pochmurnie,11,1.15
2024-11-13,Środa,18,112,10,9640.77,False,False,słonecznie,11,1.15
2024-11-13,Środa,19,176,15,18208.76,False,False,pochmurnie,11,1.15
2024-11-13,Środa,20,70,8,6751.29,False,False,deszcz,11,1.15
2024-11-13,Środa,21,71,8,7365.61,False,False,słonecznie,11,1.15
2024-11-13,Środa,22,118,10,12552.69,False,False,deszcz,11,1.15
2024-11-13,Środa,23,52,6,5376.55,False,False,pochmurnie,11,1.15
2024-11-14,Czwartek,7,37,6,2210.19,False,False,słonecznie,11,1.15
2024-11-14,Czwartek,8,49,6,4320.51,False,False,słonecznie,11,1.15
2024-11-14,Czwartek,9,96,10,8672.3,False,False,deszcz,11,1.15
2024-11-14,Czwartek,10,91,8,10664.08,False,False,pochmurnie,11,1.15
2024-11-14,Czwartek,11,84,10,7975.55,False,False,słonecznie,11,1.15
2024-11-14,Czwartek,12,100,10,6985.43,False,False,pochmurnie,11,1.15
2024-11-14,Czwartek,13,111,10,12132.69,False,False,słonecznie,11,1.15
2024-11-14,Czwartek,14,102,10,6480.55,False,False,deszcz,11,1.15
2024-11-14,Czwartek,15,138,12,16172.1,False,False,pochmurnie,11,1.15
2024-11-14,Czwartek,16,153,15,18033.77,False,False,słonecznie,11,1.15
2024-11-14,Czwartek,17,147,12,15569.6,False,False,pochmurnie,11,1.15
2024-11-14,Czwartek,18,138,12,10129.68,False,False,pochmurnie,11,1.15
2024-11-14,Czwartek,19,160,13,13843.55,False,False,pochmurnie,11,1.15
2024-11-14,Czwartek,20,79,6,6226.59,False,False,pochmurnie,11,1.15
2024-11-14,Czwartek,21,74,8,6381.02,False,False,deszcz,11,1.15
2024-11-14,Czwartek,22,83,8,8410.68,False,False,pochmurnie,11,1.15
2024-11-14,Czwartek,23,34,6,2531.97,False,False,słonecznie,11,1.15
2024-11-15,Piątek,7,50,6,4896.25,False,False,deszcz,11,1.15
2024-11-15,Piątek,8,37,6,3465.09,False,False,słonecznie,11,1.15
2024-11-15,Piątek,9,70,8,6757.96,False,False,słonecznie,11,1.15
2024-11-15,Piątek,10,92,10,9061.3,False,False,pochmurnie,11,1.15
2024-11-15,Piątek,11,81,8,8405.94,False,False,pochmurnie,11,1.15
2024-11-15,Piątek,12,125,12,17884.02,False,False,deszcz,11,1.15
2024-11-15,Piątek,13,129,12,13529.88,False,False,pochmurnie,11,1.15
2024-11-15,Piątek,14,118,10,8869.17,False,False,słonecznie,11,1.15
2024-11-15,Piątek,15,174,15,19106.43,False,False,deszcz,11,1.15
2024-11-15,Piątek,16,167,15,13683.79,False,False,deszcz,11,1.15
2024-11-15,Piątek,17,186,15,20007.45,False,False,deszcz,11,1.15
2024-11-15,Piątek,18,124,12,11197.44,False,False,słonecznie,11,1.15
2024-11-15,Piątek,19,148,12,15910.99,False,False,pochmurnie,11,1.15
2024-11-15,Piątek,20,70,8,4721.03,False,False,deszcz,11,1.15
2024-11-15,Piątek,21,68,8,6412.48,False,False,pochmurnie,11,1.15
2024-11-15,Piątek,22,83,8,6503.48,False,False,pochmurnie,11,1.15
2024-11-15,Piątek,23,54,6,5314.46,False,False,pochmurnie,11,1.15
2024-11-16,Sobota,7,74,8,6981.14,True,False,pochmurnie,11,1.15
2024-11-16,Sobota,8,94,10,10988.04,True,False,deszcz,11,1.15
2024-11-16,Sobota,9,129,12,6524.57,True,False,pochmurnie,11,1.15
2024-11-16,Sobota,10,140,12,15594.07,True,False,pochmurnie,11,1.15
2024-11-16,Sobota,11,158,15,14739.37,True,False,deszcz,11,1.15
2024-11-16,Sobota,12,199,15,24624.77,True,False,pochmurnie,11,1.15
2024-11-16,Sobota,13,131,12,10785.7,True,False,pochmurnie,11,1.15
2024-11-16,Sobota,14,236,15,26900.67,True,False,pochmurnie,11,1.15
2024-11-16,Sobota,15,130,12,17310.25,True,False,słonecznie,11,1.15
2024-11-16,Sobota,16,188,15,13838.06,True,False,słonecznie,11,1.15
2024-11-16,Sobota,17,185,15,21475.34,True,False,pochmurnie,11,1.15
2024-11-16,Sobota,18,227,15,15070.5,True,False,pochmurnie,11,1.15
2024-11-16,Sobota,19,203,17,21920.11,True,False,słonecznie,11,1.15
2024-11-16,Sobota,20,112,10,13304.09,True,False,pochmurnie,11,1.15
2024-11-16,Sobota,21,45,6,4695.3,True,False,słonecznie,11,1.15
2024-11-16,Sobota,22,68,8,6444.45,True,False,pochmurnie,11,1.15
2024-11-16,Sobota,23,52,6,3776.1,True,False,pochmurnie,11,1.15
2024-11-17,Niedziela,7,51,6,7454.22,True,False,słonecznie,11,1.15
2024-11-17,Niedziela,8,69,8,8383.71,True,False,pochmurnie,11,1.15
2024-11-17,Niedziela,9,87,8,10450.09,True,False,słonecznie,11,1.15
2024-11-17,Niedziela,10,141,12,11500.01,True,False,deszcz,11,1.15
2024-11-17,Niedziela,11,83,8,9637.75,True,False,słonecznie,11,1.15
2024-11-17,Niedziela,12,203,15,16887.16,True,False,pochmurnie,11,1.15
2024-11-17,Niedziela,13,176,17,12405.53,True,False,słonecznie,11,1.15
2024-11-17,Niedziela,14,139,10,15186.41,True,False,słonecznie,11,1.15
2024-11-17,Niedziela,15,183,15,24588.29,True,False,pochmurnie,11,1.15
2024-11-17,Niedziela,16,239,15,31050.81,True,False,deszcz,11,1.15
2024-11-17,Niedziela,17,153,15,12145.23,True,False,pochmurnie,11,1.15
2024-11-17,Niedziela,18,174,15,16495.06,True,False,słonecznie,11,1.15
2024-11-17,Niedziela,19,175,15,23216.35,True,False,słonecznie,11,1.15
2024-11-17,Niedziela,20,113,10,10602.28,True,False,deszcz,11,1.15
2024-11-17,Niedziela,21,94,10,8018.32,True,False,słonecznie,11,1.15
2024-11-17,Niedziela,22,94,10,12677.93,True,False,pochmurnie,11,1.15
2024-11-17,Niedziela,23,83,8,8954.98,True,False,deszcz,11,1.15
2024-11-18,Poniedziałek,7,57,6,4450.96,False,False,słonecznie,11,1.15
2024-11-18,Poniedziałek,8,59,8,4562.0,False,False,słonecznie,11,1.15
2024-11-18,Poniedziałek,9,104,10,10130.25,False,False,deszcz,11,1.15
2024-11-18,Poniedziałek,10,86,8,10873.26,False,False,słonecznie,11,1.15
2024-11-18,Poniedziałek,11,121,12,13998.56,False,False,deszcz,11,1.15
2024-11-18,Poniedziałek,12,122,12,12257.05,False,False,pochmurnie,11,1.15
2024-11-18,Poniedziałek,13,78,8,5835.72,False,False,pochmurnie,11,1.15
2024-11-18,Poniedziałek,14,120,8,14556.28,False,False,słonecznie,11,1.15
2024-11-18,Poniedziałek,15,111,10,12105.46,False,False,pochmurnie,11,1.15
2024-11-18,Poniedziałek,16,154,15,11441.73,False,False,deszcz,11,1.15
2024-11-18,Poniedziałek,17,138,12,11499.07,False,False,pochmurnie,11,1.15
2024-11-18,Poniedziałek,18,119,10,13369.77,False,False,słonecznie,11,1.15
2024-11-18,Poniedziałek,19,141,12,15306.95,False,False,słonecznie,11,1.15
2024-11-18,Poniedziałek,20,74,8,5379.48,False,False,pochmurnie,11,1.15
2024-11-18,Poniedziałek,21,73,10,7547.92,False,False,pochmurnie,11,1.15
2024-11-18,Poniedziałek,22,78,8,7276.86,False,False,pochmurnie,11,1.15
2024-11-18,Poniedziałek,23,36,6,3546.78,False,False,pochmurnie,11,1.15
2024-11-19,Wtorek,7,29,4,2057.72,False,False,słonecznie,11,1.15
2024-11-19,Wtorek,8,37,6,3279.27,False,False,słonecznie,11,1.15
2024-11-19,Wtorek,9,77,8,8460.06,False,False,pochmurnie,11,1.15
2024-11-19,Wtorek,10,83,8,6725.98,False,False,pochmurnie,11,1.15
2024-11-19,Wtorek,11,101,10,9144.85,False,False,słonecznie,11,1.15
2024-11-19,Wtorek,12,96,10,9314.72,False,False,słonecznie,11,1.15
2024-11-19,Wtorek,13,122,12,9547.04,False,False,pochmurnie,11,1.15
2024-11-19,Wtorek,14,111,10,13851.03,False,False,słonecznie,11,1.15
2024-11-19,Wtorek,15,152,15,15863.82,False,False,deszcz,11,1.15
2024-11-19,Wtorek,16,173,15,17795.87,False,False,pochmurnie,11,1.15
2024-11-19,Wtorek,17,132,12,11868.48,False,False,słonecznie,11,1.15
2024-11-19,Wtorek,18,164,15,9708.37,False,False,deszcz,11,1.15
2024-11-19,Wtorek,19,176,15,15120.74,False,False,pochmurnie,11,1.15
2024-11-19,Wtorek,20,113,10,11593.64,False,False,deszcz,11,1.15
2024-11-19,Wtorek,21,78,8,7018.3,False,False,słonecznie,11,1.15
2024-11-19,Wtorek,22,79,6,9834.64,False,False,słonecznie,11,1.15
2024-11-19,Wtorek,23,53,6,4354.32,False,False,słonecznie,11,1.15
2024-11-20,Środa,7,26,4,2833.21,False,False,pochmurnie,11,1.15
2024-11-20,Środa,8,46,6,4925.1,False,False,pochmurnie,11,1.15
2024-11-20,Środa,9,93,10,7818.75,False,False,słonecznie,11,1.15
2024-11-20,Środa,10,68,8,5748.33,False,False,pochmurnie,11,1.15
2024-11-20,Środa,11,95,10,11287.28,False,False,pochmurnie,11,1.15
2024-11-20,Środa,12,65,8,6426.06,False,False,pochmurnie,11,1.15
2024-11-20,Środa,13,104,10,9382.02,False,False,pochmurnie,11,1.15
2024-11-20,Środa,14,121,12,9781.72,False,False,deszcz,11,1.15
2024-11-20,Środa,15,83,8,12178.88,False,False,pochmurnie,11,1.15
2024-11-20,Środa,16,145,14,16871.02,False,False,słonecznie,11,1.15
2024-11-20,Środa,17,134,12,8174.88,False,False,pochmurnie,11,1.15
2024-11-20,Środa,18,143,12,9456.65,False,False,pochmurnie,11,1.15
2024-11-20,Środa,19,204,15,18808.07,False,False,deszcz,11,1.15
2024-11-20,Środa,20,74,8,6991.8,False,False,słonecznie,11,1.15
2024-11-20,Środa,21,88,8,10420.94,False,False,pochmurnie,11,1.15
2024-11-20,Środa,22,86,8,8081.94,False,False,deszcz,11,1.15
2024-11-20,Środa,23,44,6,4829.9,False,False,pochmurnie,11,1.15
2024-11-21,Czwartek,7,28,4,2875.7,False,False,pochmurnie,11,1.15
2024-11-21,Czwartek,8,44,6,5671.98,False,False,słonecznie,11,1.15
2024-11-21,Czwartek,9,113,10,7831.13,False,False,deszcz,11,1.15
2024-11-21,Czwartek,10,81,8,6348.64,False,False,pochmurnie,11,1.15
2024-11-21,Czwartek,11,97,10,8670.32,False,False,słonecznie,11,1.15
2024-11-21,Czwartek,12,107,10,9165.36,False,False,pochmurnie,11,1.15
2024-11-21,Czwartek,13,119,10,8834.05,False,False,pochmurnie,11,1.15
2024-11-21,Czwartek,14,120,10,8212.68,False,False,pochmurnie,11,1.15
2024-11-21,Czwartek,15,74,10,6470.63,False,False,pochmurnie,11,1.15
2024-11-21,Czwartek,16,137,12,13910.4,False,False,słonecznie,11,1.15
2024-11-21,Czwartek,17,120,8,11253.98,False,False,pochmurnie,11,1.15
2024-11-21,Czwartek,18,120,10,10633.89,False,False,pochmurnie,11,1.15
2024-11-21,Czwartek,19,142,12,9809.3,False,False,słonecznie,11,1.15
2024-11-21,Czwartek,20,36,6,3232.41,False,False,słonecznie,11,1.15
2024-11-21,Czwartek,21,61,6,6216.95,False,False,słonecznie,11,1.15
2024-11-21,Czwartek,22,77,8,8916.85,False,False,pochmurnie,11,1.15
2024-11-21,Czwartek,23,38,6,1353.2,False,False,pochmurnie,11,1.15
2024-11-22,Piątek,7,40,6,2012.57,False,False,pochmurnie,11,1.15
2024-11-22,Piątek,8,50,6,5656.49,False,False,słonecznie,11,1.15
2024-11-22,Piątek,9,56,6,4081.0,False,False,pochmurnie,11,1.15
2024-11-22,Piątek,10,94,10,8731.94,False,False,pochmurnie,11,1.15
2024-11-22,Piątek,11,106,10,11164.75,False,False,deszcz,11,1.15
2024-11-22,Piątek,12,115,10,11141.29,False,False,słonecznie,11,1.15
2024-11-22,Piątek,13,139,12,11682.3,False,False,deszcz,11,1.15
2024-11-22,Piątek,14,86,8,7560.31,False,False,pochmurnie,11,1.15
2024-11-22,Piątek,15,86,8,9846.24,False,False,pochmurnie,11,1.15
2024-11-22,Piątek,16,115,10,8433.85,False,False,słonecznie,11,1.15
2024-11-22,Piątek,17,119,10,10828.27,False,False,pochmurnie,11,1.15
2024-11-22,Piątek,18,198,15,17703.75,False,False,deszcz,11,1.15
2024-11-22,Piątek,19,142,12,18215.89,False,False,słonecznie,11,1.15
2024-11-22,Piątek,20,46,6,4547.52,False,False,pochmurnie,11,1.15
2024-11-22,Piątek,21,72,8,5836.01,False,False,słonecznie,11,1.15
2024-11-22,Piątek,22,69,8,6127.5,False,False,pochmurnie,11,1.15
2024-11-22,Piątek,23,42,6,3893.72,False,False,deszcz,11,1.15
2024-11-23,Sobota,7,48,6,5744.62,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,8,50,6,5695.16,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,9,120,10,15624.16,True,False,słonecznie,11,1.15
2024-11-23,Sobota,10,141,10,18785.83,True,False,deszcz,11,1.15
2024-11-23,Sobota,11,120,10,11644.21,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,12,185,15,18111.41,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,13,165,15,18041.13,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,14,156,15,19761.45,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,15,239,15,23570.18,True,False,deszcz,11,1.15
2024-11-23,Sobota,16,246,15,25240.56,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,17,229,15,25372.29,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,18,249,15,26341.92,True,False,słonecznie,11,1.15
2024-11-23,Sobota,19,224,15,24574.19,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,20,94,10,12297.04,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,21,94,10,8192.57,True,False,słonecznie,11,1.15
2024-11-23,Sobota,22,104,10,12279.4,True,False,pochmurnie,11,1.15
2024-11-23,Sobota,23,60,6,7838.47,True,False,słonecznie,11,1.15
2024-11-24,Niedziela,7,37,8,3751.49,True,False,słonecznie,11,1.15
2024-11-24,Niedziela,8,36,6,4283.68,True,False,pochmurnie,11,1.15
2024-11-24,Niedziela,9,113,10,13166.51,True,False,słonecznie,11,1.15
2024-11-24,Niedziela,10,104,10,14900.99,True,False,pochmurnie,11,1.15
2024-11-24,Niedziela,11,145,12,21313.53,True,False,pochmurnie,11,1.15
2024-11-24,Niedziela,12,158,15,15743.92,True,False,pochmurnie,11,1.15
2024-11-24,Niedziela,13,130,14,13303.29,True,False,słonecznie,11,1.15
2024-11-24,Niedziela,14,145,12,9346.14,True,False,słonecznie,11,1.15
2024-11-24,Niedziela,15,144,10,18106.58,True,False,pochmurnie,11,1.15
2024-11-24,Niedziela,16,220,15,25187.44,True,False,pochmurnie,11,1.15
2024-11-24,Niedziela,17,221,15,26354.48,True,False,słonecznie,11,1.15
2024-11-24,Niedziela,18,177,15,23701.75,True,False,pochmurnie,11,1.15
2024-11-24,Niedziela,19,179,13,22555.17,True,False,słonecznie,11,1.15
2024-11-24,Niedziela,20,72,8,7126.98,True,False,pochmurnie,11,1.15
2024-11-24,Niedziela,21,109,8,13399.89,True,False,pochmurnie,11,1.15
2024-11-24,Niedziela,22,98,10,9950.28,True,False,słonecznie,11,1.15
2024-11-24,Niedziela,23,56,6,5593.05,True,False,deszcz,11,1.15
2024-11-25,Poniedziałek,7,38,6,4091.02,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,8,55,6,5762.35,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,9,88,8,8538.98,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,10,93,10,7455.25,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,11,92,10,9819.44,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,12,124,10,13113.56,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,13,144,10,13825.59,False,False,deszcz,11,1.15
2024-11-25,Poniedziałek,14,133,12,6884.74,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,15,108,10,7825.11,False,False,pochmurnie,11,1.15
2024-11-25,Poniedziałek,16,152,15,14522.86,False,False,pochmurnie,11,1.15
2024-11-25,Poniedziałek,17,144,12,14398.66,False,False,deszcz,11,1.15
2024-11-25,Poniedziałek,18,148,12,14894.47,False,False,pochmurnie,11,1.15
2024-11-25,Poniedziałek,19,219,15,22139.74,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,20,76,8,7616.27,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,21,71,10,6268.29,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,22,86,8,9622.01,False,False,słonecznie,11,1.15
2024-11-25,Poniedziałek,23,53,6,6297.93,False,False,deszcz,11,1.15
2024-11-26,Wtorek,7,45,6,4571.0,False,False,słonecznie,11,1.15
2024-11-26,Wtorek,8,37,6,3386.04,False,False,pochmurnie,11,1.15
