date,day_of_week,hour,customers_per_hour,staff_working,sales_pln,is_weekend,is_holiday,weather,month,seasonal_multiplier,hour_sin,hour_cos,day_of_week_encoded,weather_encoded,optimal_staff_count,day_of_month,is_peak_hour,is_lunch_hour
2024-10-31,Czwartek,8,49,6,5499.89,0,0,pochmurnie,10,1.0,0.8660254037844387,-0.4999999999999998,3,1,6,31,0,0
2024-10-31,Czwartek,9,70,8,7349.26,0,0,słonecznie,10,1.0,0.7071067811865476,-0.7071067811865475,3,2,8,31,0,0
2024-10-31,Czwartek,10,72,8,8907.42,0,0,słonecznie,10,1.0,0.49999999999999994,-0.8660254037844387,3,2,8,31,0,0
2024-10-31,Czwartek,11,81,8,9029.32,0,0,słonecznie,10,1.0,0.258819045102521,-0.9659258262890682,3,2,8,31,0,0
2024-10-31,Czwartek,12,80,6,7441.55,0,0,pochmurnie,10,1.0,1.2246467991473532e-16,-1.0,3,1,6,31,0,1
2024-10-31,Czwartek,13,91,10,6574.78,0,0,deszcz,10,1.0,-0.2588190451025208,-0.9659258262890683,3,0,8,31,0,1
2024-10-31,Czwartek,14,99,10,9473.58,0,0,pochmurnie,10,1.0,-0.4999999999999997,-0.8660254037844388,3,1,8,31,0,1
2024-10-31,Czwartek,15,113,10,7593.58,0,0,pochmurnie,10,1.0,-0.7071067811865471,-0.7071067811865479,3,1,8,31,0,1
2024-10-31,Czwartek,16,148,12,14360.42,0,0,deszcz,10,1.0,-0.8660254037844385,-0.5000000000000004,3,0,8,31,1,0
2024-10-31,Czwartek,17,104,10,10143.03,0,0,pochmurnie,10,1.0,-0.9659258262890683,-0.25881904510252063,3,1,8,31,1,0
2024-10-31,Czwartek,18,99,12,10651.06,0,0,słonecznie,10,1.0,-1.0,-1.8369701987210297e-16,3,2,8,31,1,0
2024-10-31,Czwartek,19,86,8,10207.32,0,0,słonecznie,10,1.0,-0.9659258262890684,0.2588190451025203,3,2,8,31,1,0
2024-10-31,Czwartek,20,68,8,7510.93,0,0,słonecznie,10,1.0,-0.8660254037844386,0.5000000000000001,3,2,8,31,0,0
2024-10-31,Czwartek,21,73,8,4814.33,0,0,pochmurnie,10,1.0,-0.7071067811865477,0.7071067811865474,3,1,8,31,0,0
2024-10-31,Czwartek,22,56,6,6767.13,0,0,słonecznie,10,1.0,-0.5000000000000004,0.8660254037844384,3,2,6,31,0,0
2024-10-31,Czwartek,23,29,4,2985.11,0,0,słonecznie,10,1.0,-0.25881904510252157,0.9659258262890681,3,2,4,31,0,0
2024-11-01,Piątek,7,14,4,1202.88,0,1,pochmurnie,11,1.15,0.9659258262890683,-0.25881904510252063,4,1,4,1,0,0
2024-11-01,Piątek,8,21,4,1468.95,0,1,pochmurnie,11,1.15,0.8660254037844387,-0.4999999999999998,4,1,4,1,0,0
2024-11-01,Piątek,9,36,6,2855.8,0,1,pochmurnie,11,1.15,0.7071067811865476,-0.7071067811865475,4,1,6,1,0,0
2024-11-01,Piątek,10,40,4,1332.62,0,1,słonecznie,11,1.15,0.49999999999999994,-0.8660254037844387,4,2,4,1,0,0
2024-11-01,Piątek,11,43,6,4774.5,0,1,słonecznie,11,1.15,0.258819045102521,-0.9659258262890682,4,2,6,1,0,0
2024-11-01,Piątek,12,65,8,5337.16,0,1,pochmurnie,11,1.15,1.2246467991473532e-16,-1.0,4,1,8,1,0,1
2024-11-01,Piątek,13,52,6,3946.59,0,1,słonecznie,11,1.15,-0.2588190451025208,-0.9659258262890683,4,2,6,1,0,1
2024-11-01,Piątek,14,65,8,5935.36,0,1,pochmurnie,11,1.15,-0.4999999999999997,-0.8660254037844388,4,1,8,1,0,1
2024-11-01,Piątek,15,62,6,5442.98,0,1,pochmurnie,11,1.15,-0.7071067811865471,-0.7071067811865479,4,1,6,1,0,1
2024-11-01,Piątek,16,50,4,4897.0,0,1,pochmurnie,11,1.15,-0.8660254037844385,-0.5000000000000004,4,1,5,1,1,0
2024-11-01,Piątek,17,59,6,6720.55,0,1,deszcz,11,1.15,-0.9659258262890683,-0.25881904510252063,4,0,7,1,1,0
2024-11-01,Piątek,18,73,8,7220.89,0,1,pochmurnie,11,1.15,-1.0,-1.8369701987210297e-16,4,1,8,1,1,0
2024-11-01,Piątek,19,54,6,4724.66,0,1,słonecznie,11,1.15,-0.9659258262890684,0.2588190451025203,4,2,7,1,1,0
2024-11-01,Piątek,20,41,4,4760.08,0,1,deszcz,11,1.15,-0.8660254037844386,0.5000000000000001,4,0,4,1,0,0
2024-11-01,Piątek,21,35,4,2450.35,0,1,pochmurnie,11,1.15,-0.7071067811865477,0.7071067811865474,4,1,4,1,0,0
2024-11-01,Piątek,22,50,6,4549.44,0,1,deszcz,11,1.15,-0.5000000000000004,0.8660254037844384,4,0,6,1,0,0
2024-11-01,Piątek,23,22,4,1687.65,0,1,słonecznie,11,1.15,-0.25881904510252157,0.9659258262890681,4,2,4,1,0,0
2024-11-02,Sobota,7,52,6,7652.71,1,0,pochmurnie,11,1.15,0.9659258262890683,-0.25881904510252063,5,1,6,2,0,0
2024-11-02,Sobota,8,64,8,9405.97,1,0,pochmurnie,11,1.15,0.8660254037844387,-0.4999999999999998,5,1,8,2,0,0
2024-11-02,Sobota,9,117,10,11294.02,1,0,pochmurnie,11,1.15,0.7071067811865476,-0.7071067811865475,5,1,8,2,0,0
2024-11-02,Sobota,10,175,15,19617.64,1,0,deszcz,11,1.15,0.49999999999999994,-0.8660254037844387,5,0,8,2,0,0
2024-11-02,Sobota,11,112,10,15513.88,1,0,pochmurnie,11,1.15,0.258819045102521,-0.9659258262890682,5,1,8,2,0,0
2024-11-02,Sobota,12,115,10,11761.1,1,0,słonecznie,11,1.15,1.2246467991473532e-16,-1.0,5,2,8,2,0,1
2024-11-02,Sobota,13,158,15,16197.16,1,0,pochmurnie,11,1.15,-0.2588190451025208,-0.9659258262890683,5,1,8,2,0,1
2024-11-02,Sobota,14,202,15,24039.38,1,0,deszcz,11,1.15,-0.4999999999999997,-0.8660254037844388,5,0,8,2,0,1
2024-11-02,Sobota,15,147,12,14905.08,1,0,pochmurnie,11,1.15,-0.7071067811865471,-0.7071067811865479,5,1,8,2,0,1
2024-11-02,Sobota,16,177,15,20613.46,1,0,słonecznie,11,1.15,-0.8660254037844385,-0.5000000000000004,5,2,8,2,1,0
2024-11-02,Sobota,17,139,12,14284.12,1,0,pochmurnie,11,1.15,-0.9659258262890683,-0.25881904510252063,5,1,8,2,1,0
2024-11-02,Sobota,18,205,15,23550.74,1,0,deszcz,11,1.15,-1.0,-1.8369701987210297e-16,5,0,8,2,1,0
2024-11-02,Sobota,19,242,13,22770.0,1,0,pochmurnie,11,1.15,-0.9659258262890684,0.2588190451025203,5,1,8,2,1,0
2024-11-02,Sobota,20,103,10,12972.98,1,0,pochmurnie,11,1.15,-0.8660254037844386,0.5000000000000001,5,1,8,2,0,0
2024-11-02,Sobota,21,125,10,11131.48,1,0,pochmurnie,11,1.15,-0.7071067811865477,0.7071067811865474,5,1,8,2,0,0
2024-11-02,Sobota,22,111,10,12180.99,1,0,słonecznie,11,1.15,-0.5000000000000004,0.8660254037844384,5,2,8,2,0,0
2024-11-02,Sobota,23,16,3,2553.94,1,0,słonecznie,11,1.15,-0.25881904510252157,0.9659258262890681,5,2,3,2,0,0
2024-11-03,Niedziela,7,105,10,13886.13,1,0,deszcz,11,1.15,0.9659258262890683,-0.25881904510252063,6,0,8,3,0,0
2024-11-03,Niedziela,8,62,8,8687.8,1,0,słonecznie,11,1.15,0.8660254037844387,-0.4999999999999998,6,2,8,3,0,0
2024-11-03,Niedziela,9,126,12,13434.66,1,0,deszcz,11,1.15,0.7071067811865476,-0.7071067811865475,6,0,8,3,0,0
2024-11-03,Niedziela,10,138,12,18123.59,1,0,pochmurnie,11,1.15,0.49999999999999994,-0.8660254037844387,6,1,8,3,0,0
2024-11-03,Niedziela,11,86,8,9848.62,1,0,słonecznie,11,1.15,0.258819045102521,-0.9659258262890682,6,2,8,3,0,0
2024-11-03,Niedziela,12,157,15,15609.15,1,0,słonecznie,11,1.15,1.2246467991473532e-16,-1.0,6,2,8,3,0,1
2024-11-03,Niedziela,13,191,15,26341.1,1,0,pochmurnie,11,1.15,-0.2588190451025208,-0.9659258262890683,6,1,8,3,0,1
2024-11-03,Niedziela,14,138,12,13350.78,1,0,słonecznie,11,1.15,-0.4999999999999997,-0.8660254037844388,6,2,8,3,0,1
2024-11-03,Niedziela,15,183,15,22218.99,1,0,deszcz,11,1.15,-0.7071067811865471,-0.7071067811865479,6,0,8,3,0,1
2024-11-03,Niedziela,16,183,15,23141.03,1,0,pochmurnie,11,1.15,-0.8660254037844385,-0.5000000000000004,6,1,8,3,1,0
2024-11-03,Niedziela,17,223,15,29291.24,1,0,słonecznie,11,1.15,-0.9659258262890683,-0.25881904510252063,6,2,8,3,1,0
2024-11-03,Niedziela,18,172,15,17357.87,1,0,słonecznie,11,1.15,-1.0,-1.8369701987210297e-16,6,2,8,3,1,0
2024-11-03,Niedziela,19,287,13,37814.13,1,0,deszcz,11,1.15,-0.9659258262890684,0.2588190451025203,6,0,8,3,1,0
2024-11-03,Niedziela,20,77,8,10384.81,1,0,słonecznie,11,1.15,-0.8660254037844386,0.5000000000000001,6,2,8,3,0,0
2024-11-03,Niedziela,21,87,8,10125.17,1,0,pochmurnie,11,1.15,-0.7071067811865477,0.7071067811865474,6,1,8,3,0,0
2024-11-03,Niedziela,22,153,15,12665.24,1,0,deszcz,11,1.15,-0.5000000000000004,0.8660254037844384,6,0,8,3,0,0
2024-11-03,Niedziela,23,64,8,7377.22,1,0,słonecznie,11,1.15,-0.25881904510252157,0.9659258262890681,6,2,8,3,0,0
2024-11-04,Poniedziałek,7,26,4,3243.1,0,0,pochmurnie,11,1.15,0.9659258262890683,-0.25881904510252063,0,1,4,4,0,0
2024-11-04,Poniedziałek,8,49,6,6848.71,0,0,deszcz,11,1.15,0.8660254037844387,-0.4999999999999998,0,0,6,4,0,0
2024-11-04,Poniedziałek,9,63,8,5345.93,0,0,pochmurnie,11,1.15,0.7071067811865476,-0.7071067811865475,0,1,8,4,0,0
2024-11-04,Poniedziałek,10,67,8,8820.28,0,0,pochmurnie,11,1.15,0.49999999999999994,-0.8660254037844387,0,1,8,4,0,0
2024-11-04,Poniedziałek,11,97,10,8712.67,0,0,deszcz,11,1.15,0.258819045102521,-0.9659258262890682,0,0,8,4,0,0
2024-11-04,Poniedziałek,12,116,12,11492.98,0,0,słonecznie,11,1.15,1.2246467991473532e-16,-1.0,0,2,8,4,0,1
2024-11-04,Poniedziałek,13,124,12,13990.35,0,0,słonecznie,11,1.15,-0.2588190451025208,-0.9659258262890683,0,2,8,4,0,1
2024-11-04,Poniedziałek,14,146,12,16084.33,0,0,pochmurnie,11,1.15,-0.4999999999999997,-0.8660254037844388,0,1,8,4,0,1
2024-11-04,Poniedziałek,15,145,12,14735.01,0,0,deszcz,11,1.15,-0.7071067811865471,-0.7071067811865479,0,0,8,4,0,1
2024-11-04,Poniedziałek,16,137,12,16495.26,0,0,słonecznie,11,1.15,-0.8660254037844385,-0.5000000000000004,0,2,8,4,1,0
2024-11-04,Poniedziałek,17,137,14,16175.17,0,0,słonecznie,11,1.15,-0.9659258262890683,-0.25881904510252063,0,2,8,4,1,0
2024-11-04,Poniedziałek,18,111,10,10592.3,0,0,pochmurnie,11,1.15,-1.0,-1.8369701987210297e-16,0,1,8,4,1,0
2024-11-04,Poniedziałek,19,138,12,11037.95,0,0,deszcz,11,1.15,-0.9659258262890684,0.2588190451025203,0,0,8,4,1,0
2024-11-04,Poniedziałek,20,77,8,8229.94,0,0,pochmurnie,11,1.15,-0.8660254037844386,0.5000000000000001,0,1,8,4,0,0
2024-11-04,Poniedziałek,21,75,10,7978.23,0,0,pochmurnie,11,1.15,-0.7071067811865477,0.7071067811865474,0,1,8,4,0,0
2024-11-04,Poniedziałek,22,67,8,7094.77,0,0,pochmurnie,11,1.15,-0.5000000000000004,0.8660254037844384,0,1,8,4,0,0
2024-11-04,Poniedziałek,23,41,6,3123.85,0,0,pochmurnie,11,1.15,-0.25881904510252157,0.9659258262890681,0,1,6,4,0,0
2024-11-05,Wtorek,7,49,6,4888.32,0,0,deszcz,11,1.15,0.9659258262890683,-0.25881904510252063,1,0,6,5,0,0
2024-11-05,Wtorek,8,51,6,4709.91,0,0,słonecznie,11,1.15,0.8660254037844387,-0.4999999999999998,1,2,6,5,0,0
2024-11-05,Wtorek,9,110,10,10463.14,0,0,deszcz,11,1.15,0.7071067811865476,-0.7071067811865475,1,0,8,5,0,0
2024-11-05,Wtorek,10,95,10,10097.73,0,0,słonecznie,11,1.15,0.49999999999999994,-0.8660254037844387,1,2,8,5,0,0
2024-11-05,Wtorek,11,91,10,11044.45,0,0,słonecznie,11,1.15,0.258819045102521,-0.9659258262890682,1,2,8,5,0,0
2024-11-05,Wtorek,12,97,10,9974.32,0,0,pochmurnie,11,1.15,1.2246467991473532e-16,-1.0,1,1,8,5,0,1
2024-11-05,Wtorek,13,122,12,7066.84,0,0,pochmurnie,11,1.15,-0.2588190451025208,-0.9659258262890683,1,1,8,5,0,1
2024-11-05,Wtorek,14,112,10,14642.22,0,0,pochmurnie,11,1.15,-0.4999999999999997,-0.8660254037844388,1,1,8,5,0,1
2024-11-05,Wtorek,15,127,12,11401.94,0,0,słonecznie,11,1.15,-0.7071067811865471,-0.7071067811865479,1,2,8,5,0,1
2024-11-05,Wtorek,16,158,15,12547.08,0,0,słonecznie,11,1.15,-0.8660254037844385,-0.5000000000000004,1,2,8,5,1,0
2024-11-05,Wtorek,17,128,12,14245.86,0,0,pochmurnie,11,1.15,-0.9659258262890683,-0.25881904510252063,1,1,8,5,1,0
2024-11-05,Wtorek,18,135,12,11633.89,0,0,słonecznie,11,1.15,-1.0,-1.8369701987210297e-16,1,2,8,5,1,0
2024-11-05,Wtorek,19,168,17,15489.1,0,0,pochmurnie,11,1.15,-0.9659258262890684,0.2588190451025203,1,1,8,5,1,0
2024-11-05,Wtorek,20,71,8,6210.48,0,0,pochmurnie,11,1.15,-0.8660254037844386,0.5000000000000001,1,1,8,5,0,0
2024-11-05,Wtorek,21,68,8,6234.48,0,0,pochmurnie,11,1.15,-0.7071067811865477,0.7071067811865474,1,1,8,5,0,0
2024-11-05,Wtorek,22,77,8,7566.02,0,0,pochmurnie,11,1.15,-0.5000000000000004,0.8660254037844384,1,1,8,5,0,0
2024-11-05,Wtorek,23,39,6,4393.76,0,0,słonecznie,11,1.15,-0.25881904510252157,0.9659258262890681,1,2,6,5,0,0
2024-11-06,Środa,7,38,6,4118.15,0,0,pochmurnie,11,1.15,0.9659258262890683,-0.25881904510252063,2,1,6,6,0,0
2024-11-06,Środa,8,64,8,4634.66,0,0,deszcz,11,1.15,0.8660254037844387,-0.4999999999999998,2,0,8,6,0,0
2024-11-06,Środa,9,88,8,7312.2,0,0,słonecznie,11,1.15,0.7071067811865476,-0.7071067811865475,2,2,8,6,0,0
2024-11-06,Środa,10,56,6,5791.36,0,0,słonecznie,11,1.15,0.49999999999999994,-0.8660254037844387,2,2,6,6,0,0
2024-11-06,Środa,11,71,8,7618.66,0,0,słonecznie,11,1.15,0.258819045102521,-0.9659258262890682,2,2,8,6,0,0
2024-11-06,Środa,12,120,10,7957.55,0,0,pochmurnie,11,1.15,1.2246467991473532e-16,-1.0,2,1,8,6,0,1
2024-11-06,Środa,13,96,10,7798.48,0,0,deszcz,11,1.15,-0.2588190451025208,-0.9659258262890683,2,0,8,6,0,1
2024-11-06,Środa,14,119,10,13981.51,0,0,słonecznie,11,1.15,-0.4999999999999997,-0.8660254037844388,2,2,8,6,0,1
2024-11-06,Środa,15,123,12,12751.93,0,0,pochmurnie,11,1.15,-0.7071067811865471,-0.7071067811865479,2,1,8,6,0,1
2024-11-06,Środa,16,154,15,16834.66,0,0,pochmurnie,11,1.15,-0.8660254037844385,-0.5000000000000004,2,1,8,6,1,0
2024-11-06,Środa,17,163,15,13016.02,0,0,słonecznie,11,1.15,-0.9659258262890683,-0.25881904510252063,2,2,8,6,1,0
2024-11-06,Środa,18,191,13,20173.14,0,0,deszcz,11,1.15,-1.0,-1.8369701987210297e-16,2,0,8,6,1,0
2024-11-06,Środa,19,106,10,9837.52,0,0,słonecznie,11,1.15,-0.9659258262890684,0.2588190451025203,2,2,8,6,1,0
2024-11-06,Środa,20,75,8,7559.05,0,0,pochmurnie,11,1.15,-0.8660254037844386,0.5000000000000001,2,1,8,6,0,0
2024-11-06,Środa,21,69,8,6833.95,0,0,pochmurnie,11,1.15,-0.7071067811865477,0.7071067811865474,2,1,8,6,0,0
2024-11-06,Środa,22,97,10,10709.99,0,0,deszcz,11,1.15,-0.5000000000000004,0.8660254037844384,2,0,8,6,0,0
2024-11-06,Środa,23,42,4,3265.69,0,0,pochmurnie,11,1.15,-0.25881904510252157,0.9659258262890681,2,1,4,6,0,0
2024-11-07,Czwartek,7,50,8,5130.35,0,0,deszcz,11,1.15,0.9659258262890683,-0.25881904510252063,3,0,8,7,0,0
2024-11-07,Czwartek,8,24,4,1545.55,0,0,słonecznie,11,1.15,0.8660254037844387,-0.4999999999999998,3,2,4,7,0,0
2024-11-07,Czwartek,9,108,12,12536.29,0,0,deszcz,11,1.15,0.7071067811865476,-0.7071067811865475,3,0,8,7,0,0
2024-11-07,Czwartek,10,78,8,7274.71,0,0,pochmurnie,11,1.15,0.49999999999999994,-0.8660254037844387,3,1,8,7,0,0
2024-11-07,Czwartek,11,78,8,6894.79,0,0,słonecznie,11,1.15,0.258819045102521,-0.9659258262890682,3,2,8,7,0,0
2024-11-07,Czwartek,12,130,12,11819.54,0,0,deszcz,11,1.15,1.2246467991473532e-16,-1.0,3,0,8,7,0,1
2024-11-07,Czwartek,13,127,12,8142.36,0,0,deszcz,11,1.15,-0.2588190451025208,-0.9659258262890683,3,0,8,7,0,1
2024-11-07,Czwartek,14,127,12,15580.54,0,0,pochmurnie,11,1.15,-0.4999999999999997,-0.8660254037844388,3,1,8,7,0,1
2024-11-07,Czwartek,15,123,12,12340.37,0,0,pochmurnie,11,1.15,-0.7071067811865471,-0.7071067811865479,3,1,8,7,0,1
2024-11-07,Czwartek,16,152,15,13455.48,0,0,pochmurnie,11,1.15,-0.8660254037844385,-0.5000000000000004,3,1,8,7,1,0
2024-11-07,Czwartek,17,151,15,13992.01,0,0,słonecznie,11,1.15,-0.9659258262890683,-0.25881904510252063,3,2,8,7,1,0
2024-11-07,Czwartek,18,142,12,16036.96,0,0,pochmurnie,11,1.15,-1.0,-1.8369701987210297e-16,3,1,8,7,1,0
2024-11-07,Czwartek,19,146,12,15066.56,0,0,pochmurnie,11,1.15,-0.9659258262890684,0.2588190451025203,3,1,8,7,1,0
2024-11-07,Czwartek,20,67,8,5019.8,0,0,słonecznie,11,1.15,-0.8660254037844386,0.5000000000000001,3,2,8,7,0,0
2024-11-07,Czwartek,21,78,8,8042.69,0,0,deszcz,11,1.15,-0.7071067811865477,0.7071067811865474,3,0,8,7,0,0
2024-11-07,Czwartek,22,61,8,3822.77,0,0,słonecznie,11,1.15,-0.5000000000000004,0.8660254037844384,3,2,8,7,0,0
2024-11-07,Czwartek,23,34,6,3301.45,0,0,słonecznie,11,1.15,-0.25881904510252157,0.9659258262890681,3,2,6,7,0,0
2024-11-08,Piątek,7,33,6,3484.41,0,0,słonecznie,11,1.15,0.9659258262890683,-0.25881904510252063,4,2,6,8,0,0
2024-11-08,Piątek,8,37,8,3480.94,0,0,słonecznie,11,1.15,0.8660254037844387,-0.4999999999999998,4,2,8,8,0,0
2024-11-08,Piątek,9,91,10,9081.06,0,0,deszcz,11,1.15,0.7071067811865476,-0.7071067811865475,4,0,8,8,0,0
2024-11-08,Piątek,10,105,8,7643.08,0,0,słonecznie,11,1.15,0.49999999999999994,-0.8660254037844387,4,2,8,8,0,0
2024-11-08,Piątek,11,88,8,9615.96,0,0,słonecznie,11,1.15,0.258819045102521,-0.9659258262890682,4,2,8,8,0,0
2024-11-08,Piątek,12,111,10,10631.89,0,0,słonecznie,11,1.15,1.2246467991473532e-16,-1.0,4,2,8,8,0,1
2024-11-08,Piątek,13,103,10,6271.98,0,0,pochmurnie,11,1.15,-0.2588190451025208,-0.9659258262890683,4,1,8,8,0,1
2024-11-08,Piątek,14,77,8,7858.75,0,0,pochmurnie,11,1.15,-0.4999999999999997,-0.8660254037844388,4,1,8,8,0,1
2024-11-08,Piątek,15,126,14,16183.02,0,0,słonecznie,11,1.15,-0.7071067811865471,-0.7071067811865479,4,2,8,8,0,1
2024-11-08,Piątek,16,88,8,7803.4,0,0,pochmurnie,11,1.15,-0.8660254037844385,-0.5000000000000004,4,1,8,8,1,0
2024-11-08,Piątek,17,137,12,15039.5,0,0,słonecznie,11,1.15,-0.9659258262890683,-0.25881904510252063,4,2,8,8,1,0
2024-11-08,Piątek,18,168,13,15220.02,0,0,pochmurnie,11,1.15,-1.0,-1.8369701987210297e-16,4,1,8,8,1,0
2024-11-08,Piątek,19,100,10,9659.88,0,0,pochmurnie,11,1.15,-0.9659258262890684,0.2588190451025203,4,1,8,8,1,0
2024-11-08,Piątek,20,85,8,9628.86,0,0,pochmurnie,11,1.15,-0.8660254037844386,0.5000000000000001,4,1,8,8,0,0
2024-11-08,Piątek,21,82,8,7032.23,0,0,pochmurnie,11,1.15,-0.7071067811865477,0.7071067811865474,4,1,8,8,0,0
2024-11-08,Piątek,22,69,8,6761.07,0,0,słonecznie,11,1.15,-0.5000000000000004,0.8660254037844384,4,2,8,8,0,0
2024-11-08,Piątek,23,38,6,3687.12,0,0,słonecznie,11,1.15,-0.25881904510252157,0.9659258262890681,4,2,6,8,0,0
2024-11-09,Sobota,7,78,8,7557.19,1,0,pochmurnie,11,1.15,0.9659258262890683,-0.25881904510252063,5,1,8,9,0,0
2024-11-09,Sobota,8,62,8,6623.93,1,0,pochmurnie,11,1.15,0.8660254037844387,-0.4999999999999998,5,1,8,9,0,0
2024-11-09,Sobota,9,121,12,15949.19,1,0,pochmurnie,11,1.15,0.7071067811865476,-0.7071067811865475,5,1,8,9,0,0
2024-11-09,Sobota,10,135,12,13189.57,1,0,pochmurnie,11,1.15,0.49999999999999994,-0.8660254037844387,5,1,8,9,0,0
2024-11-09,Sobota,11,144,12,14679.66,1,0,słonecznie,11,1.15,0.258819045102521,-0.9659258262890682,5,2,8,9,0,0
2024-11-09,Sobota,12,180,15,20025.59,1,0,pochmurnie,11,1.15,1.2246467991473532e-16,-1.0,5,1,8,9,0,1
2024-11-09,Sobota,13,180,15,26899.24,1,0,pochmurnie,11,1.15,-0.2588190451025208,-0.9659258262890683,5,1,8,9,0,1
2024-11-09,Sobota,14,155,15,19830.45,1,0,słonecznie,11,1.15,-0.4999999999999997,-0.8660254037844388,5,2,8,9,0,1
2024-11-09,Sobota,15,200,15,26640.66,1,0,deszcz,11,1.15,-0.7071067811865471,-0.7071067811865479,5,0,8,9,0,1
2024-11-09,Sobota,16,243,15,25947.81,1,0,pochmurnie,11,1.15,-0.8660254037844385,-0.5000000000000004,5,1,8,9,1,0
2024-11-09,Sobota,17,198,15,18614.52,1,0,słonecznie,11,1.15,-0.9659258262890683,-0.25881904510252063,5,2,8,9,1,0
2024-11-09,Sobota,18,149,12,15959.3,1,0,słonecznie,11,1.15,-1.0,-1.8369701987210297e-16,5,2,8,9,1,0
2024-11-09,Sobota,19,213,15,17552.71,1,0,pochmurnie,11,1.15,-0.9659258262890684,0.2588190451025203,5,1,8,9,1,0
2024-11-09,Sobota,20,75,8,8565.9,1,0,pochmurnie,11,1.15,-0.8660254037844386,0.5000000000000001,5,1,8,9,0,0
2024-11-09,Sobota,21,109,10,15655.94,1,0,deszcz,11,1.15,-0.7071067811865477,0.7071067811865474,5,0,8,9,0,0
2024-11-09,Sobota,22,114,10,15245.13,1,0,słonecznie,11,1.15,-0.5000000000000004,0.8660254037844384,5,2,8,9,0,0
2024-11-09,Sobota,23,53,6,6176.66,1,0,słonecznie,11,1.15,-0.25881904510252157,0.9659258262890681,5,2,6,9,0,0
2024-11-10,Niedziela,7,97,10,13807.34,1,0,deszcz,11,1.15,0.9659258262890683,-0.25881904510252063,6,0,8,10,0,0
2024-11-10,Niedziela,8,52,6,4699.07,1,0,słonecznie,11,1.15,0.8660254037844387,-0.4999999999999998,6,2,6,10,0,0
2024-11-10,Niedziela,9,147,12,16654.31,1,0,deszcz,11,1.15,0.7071067811865476,-0.7071067811865475,6,0,8,10,0,0
2024-11-10,Niedziela,10,131,12,15193.64,1,0,słonecznie,11,1.15,0.49999999999999994,-0.8660254037844387,6,2,8,10,0,0
2024-11-10,Niedziela,11,95,12,9093.3,1,0,słonecznie,11,1.15,0.258819045102521,-0.9659258262890682,6,2,8,10,0,0
2024-11-10,Niedziela,12,137,12,19276.27,1,0,słonecznie,11,1.15,1.2246467991473532e-16,-1.0,6,2,8,10,0,1
2024-11-10,Niedziela,13,155,15,22876.02,1,0,pochmurnie,11,1.15,-0.2588190451025208,-0.9659258262890683,6,1,8,10,0,1
2024-11-10,Niedziela,14,129,12,15831.96,1,0,słonecznie,11,1.15,-0.4999999999999997,-0.8660254037844388,6,2,8,10,0,1
2024-11-10,Niedziela,15,167,13,22451.29,1,0,słonecznie,11,1.15,-0.7071067811865471,-0.7071067811865479,6,2,8,10,0,1
2024-11-10,Niedziela,16,173,15,14296.64,1,0,słonecznie,11,1.15,-0.8660254037844385,-0.5000000000000004,6,2,8,10,1,0
2024-11-10,Niedziela,17,208,15,24316.66,1,0,słonecznie,11,1.15,-0.9659258262890683,-0.25881904510252063,6,2,8,10,1,0
2024-11-10,Niedziela,18,171,15,21814.54,1,0,pochmurnie,11,1.15,-1.0,-1.8369701987210297e-16,6,1,8,10,1,0
2024-11-10,Niedziela,19,263,15,34187.69,1,0,deszcz,11,1.15,-0.9659258262890684,0.2588190451025203,6,0,8,10,1,0
2024-11-10,Niedziela,20,82,8,7236.59,1,0,pochmurnie,11,1.15,-0.8660254037844386,0.5000000000000001,6,1,8,10,0,0
2024-11-10,Niedziela,21,141,12,21385.56,1,0,deszcz,11,1.15,-0.7071067811865477,0.7071067811865474,6,0,8,10,0,0
2024-11-10,Niedziela,22,86,8,8814.35,1,0,pochmurnie,11,1.15,-0.5000000000000004,0.8660254037844384,6,1,8,10,0,0
2024-11-10,Niedziela,23,40,6,4573.64,1,0,słonecznie,11,1.15,-0.25881904510252157,0.9659258262890681,6,2,6,10,0,0
2024-11-11,Poniedziałek,7,13,6,806.47,0,1,słonecznie,11,1.15,0.9659258262890683,-0.25881904510252063,0,2,6,11,0,0
2024-11-11,Poniedziałek,8,21,4,1892.95,0,1,pochmurnie,11,1.15,0.8660254037844387,-0.4999999999999998,0,1,4,11,0,0
2024-11-11,Poniedziałek,9,52,6,5321.41,0,1,deszcz,11,1.15,0.7071067811865476,-0.7071067811865475,0,0,6,11,0,0
2024-11-11,Poniedziałek,10,39,6,4138.68,0,1,słonecznie,11,1.15,0.49999999999999994,-0.8660254037844387,0,2,6,11,0,0
2024-11-11,Poniedziałek,11,38,6,2606.38,0,1,słonecznie,11,1.15,0.258819045102521,-0.9659258262890682,0,2,6,11,0,0
2024-11-11,Poniedziałek,12,53,6,3662.2,0,1,słonecznie,11,1.15,1.2246467991473532e-16,-1.0,0,2,6,11,0,1
2024-11-11,Poniedziałek,13,33,6,2338.97,0,1,pochmurnie,11,1.15,-0.2588190451025208,-0.9659258262890683,0,1,6,11,0,1
2024-11-11,Poniedziałek,14,68,8,6181.28,0,1,słonecznie,11,1.15,-0.4999999999999997,-0.8660254037844388,0,2,8,11,0,1
2024-11-11,Poniedziałek,15,60,6,5699.67,0,1,deszcz,11,1.15,-0.7071067811865471,-0.7071067811865479,0,0,6,11,0,1
